Date,Price,Open,High,Low,Vol.,Change %
11-Aug-16,2185.79,2177.97,2188.45,2177.97,-,0.47%
10-Aug-16,2175.49,2182.81,2183.41,2172,-,-0.29%
9-Aug-16,2181.74,2182.24,2187.66,2178.61,-,0.04%
8-Aug-16,2180.89,2183.76,2185.44,2177.85,-,-0.09%
5-Aug-16,2182.87,2168.79,2182.87,2168.79,-,0.86%
4-Aug-16,2164.25,2163.51,2168.19,2159.07,-,0.02%
3-Aug-16,2163.79,2156.81,2163.79,2152.56,-,0.31%
2-Aug-16,2157.03,2169.94,2170.2,2147.58,-,-0.64%
1-Aug-16,2170.84,2173.15,2178.29,2166.21,-,-0.13%
29-Jul-16,2173.6,2168.83,2177.09,2163.49,-,0.16%
28-Jul-16,2170.06,2166.05,2172.85,2159.74,-,0.16%
27-Jul-16,2166.58,2169.81,2174.98,2159.07,-,-0.12%
26-Jul-16,2169.18,2168.97,2173.54,2160.18,-,0.03%
25-Jul-16,2168.48,2173.71,2173.71,2161.95,-,-0.30%
22-Jul-16,2175.03,2166.47,2175.11,2163.24,-,0.46%
21-Jul-16,2165.17,2172.91,2174.56,2159.75,-,-0.36%
20-Jul-16,2173.02,2166.1,2175.63,2164.89,-,0.43%
19-Jul-16,2163.78,2163.79,2164.63,2159.01,-,-0.14%
18-Jul-16,2166.89,2162.04,2168.35,2159.63,-,0.24%
15-Jul-16,2161.74,2165.13,2169.05,2155.79,-,-0.09%
14-Jul-16,2163.75,2157.88,2168.99,2157.88,-,0.53%
13-Jul-16,2152.43,2153.81,2156.45,2146.21,-,0.01%
12-Jul-16,2152.14,2139.5,2155.4,2139.5,-,0.70%
11-Jul-16,2137.16,2131.72,2143.16,2131.72,-,0.34%
8-Jul-16,2129.9,2106.97,2131.71,2106.97,-,1.53%
7-Jul-16,2097.9,2100.42,2109.08,2089.39,-,-0.09%
6-Jul-16,2099.73,2084.43,2100.72,2074.02,-,0.54%
5-Jul-16,2088.55,2095.05,2095.05,2080.86,-,-0.68%
1-Jul-16,2102.95,2099.34,2108.71,2097.9,-,0.19%
30-Jun-16,2098.86,2073.17,2098.94,2070,-,1.36%
29-Jun-16,2070.77,2042.69,2073.13,2042.69,-,1.70%
28-Jun-16,2036.09,2006.67,2036.09,2006.67,-,1.78%
27-Jun-16,2000.54,2031.45,2031.45,1991.68,-,-1.81%
24-Jun-16,2037.41,2103.81,2103.81,2032.57,-,-3.59%
23-Jun-16,2113.32,2092.8,2113.32,2092.8,-,1.34%
22-Jun-16,2085.45,2089.75,2099.71,2084.36,-,-0.17%
21-Jun-16,2088.9,2085.19,2093.66,2083.02,-,0.27%
20-Jun-16,2083.25,2075.58,2100.66,2075.58,-,0.58%
17-Jun-16,2071.22,2078.2,2078.2,2062.84,-,-0.33%
16-Jun-16,2077.99,2066.36,2079.62,2050.37,-,0.31%
15-Jun-16,2071.5,2077.6,2085.65,2069.8,-,-0.18%
14-Jun-16,2075.32,2076.65,2081.3,2064.1,-,-0.18%
13-Jun-16,2079.06,2091.75,2098.12,2078.46,-,-0.81%
10-Jun-16,2096.07,2109.57,2109.57,2089.96,-,-0.92%
9-Jun-16,2115.48,2115.65,2117.64,2107.73,-,-0.17%
8-Jun-16,2119.12,2112.71,2120.55,2112.71,-,0.33%
7-Jun-16,2112.13,2110.18,2119.22,2110.18,-,0.13%
6-Jun-16,2109.41,2100.83,2113.36,2100.83,-,0.49%
3-Jun-16,2099.13,2104.07,2104.07,2085.36,-,-0.29%
2-Jun-16,2105.26,2097.71,2105.26,2088.59,-,0.28%
1-Jun-16,2099.33,2093.94,2100.97,2085.1,-,0.11%
31-May-16,2096.96,2100.13,2103.48,2088.66,-,-0.10%
27-May-16,2099.06,2090.06,2099.06,2090.06,-,0.43%
26-May-16,2090.1,2091.44,2094.3,2087.08,-,-0.02%
25-May-16,2090.54,2078.93,2094.73,2078.93,-,0.70%
24-May-16,2076.06,2052.65,2079.67,2052.65,-,1.37%
23-May-16,2048.04,2052.23,2055.58,2047.26,-,-0.21%
20-May-16,2052.32,2041.88,2058.35,2041.88,-,0.60%
19-May-16,2040.04,2044.21,2044.21,2025.91,-,-0.37%
18-May-16,2047.63,2044.38,2060.61,2034.49,-,0.02%
17-May-16,2047.21,2065.04,2065.69,2040.82,-,-0.94%
16-May-16,2066.66,2046.53,2071.88,2046.53,-,0.98%
13-May-16,2046.61,2062.5,2066.79,2043.13,-,-0.85%
12-May-16,2064.11,2067.17,2073.99,2053.13,-,-0.02%
11-May-16,2064.46,2083.29,2083.29,2064.46,-,-0.96%
10-May-16,2084.39,2062.63,2084.87,2062.63,-,1.25%
9-May-16,2058.69,2057.55,2064.15,2054.31,-,0.08%
6-May-16,2057.14,2047.77,2057.72,2039.45,-,0.32%
5-May-16,2050.63,2052.95,2060.23,2045.77,-,-0.02%
4-May-16,2051.12,2060.3,2060.3,2045.55,-,-0.59%
3-May-16,2063.37,2077.18,2077.18,2054.89,-,-0.87%
2-May-16,2081.43,2067.17,2083.42,2066.11,-,0.78%
29-Apr-16,2065.3,2071.82,2073.85,2052.28,-,-0.51%
28-Apr-16,2075.81,2090.93,2099.3,2071.62,-,-0.92%
27-Apr-16,2095.15,2092.33,2099.89,2082.31,-,0.16%
26-Apr-16,2091.7,2089.84,2096.87,2085.8,-,0.19%
25-Apr-16,2087.79,2089.37,2089.37,2077.52,-,-0.18%
22-Apr-16,2091.58,2091.49,2094.32,2081.2,-,0.00%
21-Apr-16,2091.48,2102.09,2103.78,2088.52,-,-0.52%
20-Apr-16,2102.4,2101.52,2111.05,2096.32,-,0.08%
19-Apr-16,2100.8,2096.05,2104.05,2091.68,-,0.31%
18-Apr-16,2094.34,2078.83,2094.66,2073.65,-,0.65%
15-Apr-16,2080.73,2083.1,2083.22,2076.31,-,-0.10%
14-Apr-16,2082.78,2082.89,2087.84,2078.13,-,0.02%
13-Apr-16,2082.42,2065.92,2083.18,2065.92,-,1.00%
12-Apr-16,2061.72,2043.72,2065.05,2039.74,-,0.97%
11-Apr-16,2041.99,2050.23,2062.93,2041.88,-,-0.27%
8-Apr-16,2047.6,2045.54,2060.63,2041.69,-,0.28%
7-Apr-16,2041.91,2063.01,2063.01,2033.8,-,-1.20%
6-Apr-16,2066.66,2045.56,2067.33,2043.09,-,1.05%
5-Apr-16,2045.17,2062.5,2062.5,2042.56,-,-1.01%
4-Apr-16,2066.13,2073.19,2074.02,2062.57,-,-0.32%
1-Apr-16,2072.78,2056.62,2075.07,2043.98,-,0.63%
31-Mar-16,2059.74,2063.77,2067.92,2057.46,-,-0.20%
30-Mar-16,2063.95,2058.27,2072.21,2058.27,-,0.44%
29-Mar-16,2055.01,2035.75,2055.91,2028.31,-,0.88%
28-Mar-16,2037.05,2037.89,2042.67,2031.96,-,0.05%
24-Mar-16,2035.94,2032.48,2036.04,2022.49,-,-0.04%
23-Mar-16,2036.71,2048.55,2048.55,2034.86,-,-0.64%
22-Mar-16,2049.8,2048.64,2056.6,2040.57,-,-0.09%
21-Mar-16,2051.6,2047.88,2053.91,2043.14,-,0.10%
18-Mar-16,2049.58,2041.16,2052.36,2041.16,-,0.44%
17-Mar-16,2040.59,2026.9,2046.24,2022.16,-,0.66%
16-Mar-16,2027.22,2014.24,2032.02,2010.04,-,0.56%
15-Mar-16,2015.93,2015.27,2015.94,2005.23,-,-0.18%
14-Mar-16,2019.64,2019.27,2024.57,2012.05,-,-0.13%
11-Mar-16,2022.19,1994.71,2022.37,1994.71,-,1.64%
10-Mar-16,1989.57,1990.97,2005.08,1969.25,-,0.02%
9-Mar-16,1989.26,1981.44,1992.69,1979.84,-,0.51%
8-Mar-16,1979.26,1996.88,1996.88,1977.43,-,-1.12%
7-Mar-16,2001.76,1996.11,2006.12,1989.38,-,0.09%
4-Mar-16,1999.99,1994.01,2009.13,1986.77,-,0.33%
3-Mar-16,1993.4,1985.6,1993.69,1977.37,-,0.35%
2-Mar-16,1986.45,1976.6,1986.51,1968.8,-,0.41%
1-Mar-16,1978.35,1937.09,1978.35,1937.09,-,2.39%
29-Feb-16,1932.23,1947.13,1958.27,1931.81,-,-0.81%
26-Feb-16,1948.05,1954.95,1962.96,1945.78,-,-0.19%
25-Feb-16,1951.7,1931.87,1951.83,1925.41,-,1.13%
24-Feb-16,1929.8,1917.56,1932.08,1891,-,0.44%
23-Feb-16,1921.27,1942.38,1942.38,1919.44,-,-1.25%
22-Feb-16,1945.5,1924.44,1946.7,1924.44,-,1.45%
19-Feb-16,1917.78,1916.74,1918.78,1902.17,-,0.00%
18-Feb-16,1917.83,1927.57,1930,1915.09,-,-0.47%
17-Feb-16,1926.82,1898.8,1930.68,1898.8,-,1.65%
16-Feb-16,1895.58,1871.44,1895.77,1871.44,-,1.65%
12-Feb-16,1864.78,1833.4,1864.78,1833.4,-,1.95%
11-Feb-16,1829.08,1847,1847,1810.1,-,-1.23%
10-Feb-16,1851.86,1857.1,1881.6,1850.32,-,-0.02%
9-Feb-16,1852.21,1848.46,1868.25,1834.94,-,-0.07%
8-Feb-16,1853.44,1873.25,1873.25,1828.46,-,-1.42%
5-Feb-16,1880.05,1913.07,1913.07,1872.65,-,-1.85%
4-Feb-16,1915.45,1911.67,1927.35,1900.52,-,0.15%
3-Feb-16,1912.53,1907.07,1918.01,1872.23,-,0.50%
2-Feb-16,1903.03,1935.26,1935.26,1897.29,-,-1.87%
1-Feb-16,1939.38,1936.94,1947.2,1920.3,-,-0.04%
29-Jan-16,1940.24,1894,1940.24,1894,-,2.48%
28-Jan-16,1893.36,1885.22,1902.96,1873.65,-,0.55%
27-Jan-16,1882.95,1902.52,1916.99,1872.7,-,-1.09%
26-Jan-16,1903.63,1878.79,1906.73,1878.79,-,1.41%
25-Jan-16,1877.08,1906.28,1906.28,1875.97,-,-1.56%
22-Jan-16,1906.9,1877.4,1908.85,1877.4,-,2.03%
21-Jan-16,1868.99,1861.46,1889.85,1848.98,-,0.52%
20-Jan-16,1859.33,1876.18,1876.18,1812.29,-,-1.17%
19-Jan-16,1881.33,1888.66,1901.44,1864.6,-,0.05%
15-Jan-16,1880.33,1916.68,1916.68,1857.83,-,-2.16%
14-Jan-16,1921.84,1891.68,1934.47,1878.93,-,1.67%
13-Jan-16,1890.28,1940.34,1950.33,1886.41,-,-2.50%
12-Jan-16,1938.68,1927.83,1947.38,1914.35,-,0.78%
11-Jan-16,1923.67,1926.12,1935.65,1901.1,-,0.09%
8-Jan-16,1922.03,1945.97,1960.4,1918.46,-,-1.08%
7-Jan-16,1943.09,1985.32,1985.32,1938.83,-,-2.37%
6-Jan-16,1990.26,2011.71,2011.71,1979.05,-,-1.31%
5-Jan-16,2016.71,2013.78,2021.94,2004.17,-,0.20%
4-Jan-16,2012.66,2038.2,2038.2,1989.68,-,-1.53%
31-Dec-15,2043.94,2060.59,2062.54,2043.62,-,-0.94%
30-Dec-15,2063.36,2077.34,2077.34,2061.97,-,-0.72%
29-Dec-15,2078.36,2060.54,2081.56,2060.54,-,1.06%
28-Dec-15,2056.5,2057.77,2057.77,2044.2,-,-0.22%
24-Dec-15,2060.99,2063.52,2067.36,2058.73,-,-0.16%
23-Dec-15,2064.29,2042.2,2064.73,2042.2,-,1.24%
22-Dec-15,2038.97,2023.15,2042.74,2020.49,-,0.88%
21-Dec-15,2021.15,2010.27,2022.9,2005.93,-,0.78%
18-Dec-15,2005.55,2040.81,2040.81,2005.33,-,-1.78%
17-Dec-15,2041.89,2073.76,2076.37,2041.66,-,-1.50%
16-Dec-15,2073.07,2046.5,2076.72,2042.43,-,1.45%
15-Dec-15,2043.41,2025.55,2053.87,2025.55,-,1.06%
14-Dec-15,2021.94,2013.37,2022.92,1993.26,-,0.48%
11-Dec-15,2012.37,2047.27,2047.27,2008.8,-,-1.94%
10-Dec-15,2052.23,2047.93,2067.65,2045.67,-,0.23%
9-Dec-15,2047.62,2061.17,2080.33,2036.53,-,-0.77%
8-Dec-15,2063.59,2073.39,2073.85,2052.32,-,-0.65%
7-Dec-15,2077.07,2090.42,2090.42,2066.78,-,-0.70%
4-Dec-15,2091.69,2051.24,2093.84,2051.24,-,2.05%
3-Dec-15,2049.62,2080.71,2085,2042.35,-,-1.44%
2-Dec-15,2079.51,2101.71,2104.27,2077.11,-,-1.10%
1-Dec-15,2102.63,2082.93,2103.37,2082.93,-,1.07%
30-Nov-15,2080.41,2090.95,2093.81,2080.41,-,-0.46%
27-Nov-15,2090.11,2088.82,2093.29,2084.13,-,0.06%
25-Nov-15,2088.87,2089.3,2093,2086.3,-,-0.01%
24-Nov-15,2089.14,2084.42,2094.12,2070.29,-,0.12%
23-Nov-15,2086.59,2089.41,2095.61,2081.39,-,-0.12%
20-Nov-15,2089.17,2082.82,2097.06,2082.82,-,0.38%
19-Nov-15,2081.24,2083.7,2086.74,2078.76,-,-0.11%
18-Nov-15,2083.58,2051.99,2085.31,2051.99,-,1.62%
17-Nov-15,2050.44,2053.67,2066.69,2045.9,-,-0.13%
16-Nov-15,2053.19,2022.08,2053.22,2019.39,-,1.49%
13-Nov-15,2023.04,2044.64,2044.64,2022.02,-,-1.12%
12-Nov-15,2045.97,2072.29,2072.29,2045.66,-,-1.40%
11-Nov-15,2075,2083.41,2086.94,2074.85,-,-0.32%
10-Nov-15,2081.72,2077.19,2083.67,2069.91,-,0.15%
9-Nov-15,2078.58,2096.56,2096.56,2068.24,-,-0.98%
6-Nov-15,2099.2,2098.6,2101.91,2083.74,-,-0.03%
5-Nov-15,2099.93,2101.68,2108.78,2090.41,-,-0.11%
4-Nov-15,2102.31,2110.6,2114.59,2096.98,-,-0.35%
3-Nov-15,2109.79,2102.63,2116.48,2097.51,-,0.27%
2-Nov-15,2104.05,2080.76,2106.2,2080.76,-,1.19%
30-Oct-15,2079.36,2090,2094.32,2079.34,-,-0.48%
29-Oct-15,2089.41,2088.35,2092.52,2082.63,-,-0.04%
28-Oct-15,2090.35,2066.48,2090.35,2063.11,-,1.18%
27-Oct-15,2065.89,2068.75,2070.37,2058.84,-,-0.26%
26-Oct-15,2071.18,2075.08,2075.14,2066.53,-,-0.19%
23-Oct-15,2075.15,2058.19,2079.74,2058.19,-,1.10%
22-Oct-15,2052.51,2021.88,2055.2,2021.88,-,1.66%
21-Oct-15,2018.94,2033.47,2037.97,2017.22,-,-0.58%
20-Oct-15,2030.77,2033.13,2039.12,2026.61,-,-0.14%
19-Oct-15,2033.66,2031.73,2034.45,2022.31,-,0.03%
16-Oct-15,2033.11,2024.37,2033.54,2020.46,-,0.46%
15-Oct-15,2023.86,1996.47,2024.15,1996.47,-,1.49%
14-Oct-15,1994.24,2003.66,2009.56,1990.73,-,-0.47%
13-Oct-15,2003.69,2015,2022.34,2001.78,-,-0.68%
12-Oct-15,2017.46,2015.65,2018.66,2010.55,-,0.13%
9-Oct-15,2014.89,2013.73,2020.13,2007.61,-,0.07%
8-Oct-15,2013.43,1994.01,2016.5,1987.53,-,0.88%
7-Oct-15,1995.83,1982.34,1999.31,1976.44,-,0.80%
6-Oct-15,1979.92,1986.63,1991.62,1971.99,-,-0.36%
5-Oct-15,1987.05,1954.33,1989.17,1954.33,-,1.83%
2-Oct-15,1951.36,1921.77,1951.36,1893.7,-,1.43%
1-Oct-15,1923.82,1919.65,1927.21,1900.7,-,0.20%
30-Sep-15,1920.03,1887.14,1920.53,1887.14,-,1.91%
29-Sep-15,1884.09,1881.9,1899.48,1871.91,-,0.12%
28-Sep-15,1881.77,1929.18,1929.18,1879.21,-,-2.57%
25-Sep-15,1931.34,1935.93,1952.89,1921.5,-,-0.05%
24-Sep-15,1932.24,1934.81,1937.17,1908.92,-,-0.34%
23-Sep-15,1938.76,1943.24,1949.52,1932.57,-,-0.20%
22-Sep-15,1942.74,1961.39,1961.39,1929.22,-,-1.23%
21-Sep-15,1966.97,1960.84,1979.64,1955.8,-,0.46%
18-Sep-15,1958.03,1989.66,1989.66,1953.45,-,-1.62%
17-Sep-15,1990.2,1995.33,2020.86,1986.73,-,-0.26%
16-Sep-15,1995.31,1978.02,1997.26,1977.93,-,0.87%
15-Sep-15,1978.09,1955.1,1983.19,1954.3,-,1.28%
14-Sep-15,1953.03,1963.06,1963.06,1948.27,-,-0.41%
11-Sep-15,1961.05,1951.45,1961.05,1939.19,-,0.45%
10-Sep-15,1952.29,1941.59,1965.29,1937.19,-,0.53%
9-Sep-15,1942.04,1971.45,1988.63,1937.88,-,-1.39%
8-Sep-15,1969.41,1927.3,1970.42,1927.3,-,2.51%
4-Sep-15,1921.22,1947.76,1947.76,1911.21,-,-1.53%
3-Sep-15,1951.13,1950.79,1975.01,1944.72,-,0.12%
2-Sep-15,1948.86,1916.52,1948.91,1916.52,-,1.83%
1-Sep-15,1913.85,1970.09,1970.09,1903.07,-,-2.96%
31-Aug-15,1972.18,1986.73,1986.73,1965.98,-,-0.84%
28-Aug-15,1988.87,1986.06,1993.48,1975.19,-,0.06%
27-Aug-15,1987.66,1942.77,1989.6,1942.77,-,2.43%
26-Aug-15,1940.51,1872.75,1943.09,1872.75,-,3.90%
25-Aug-15,1867.61,1898.08,1948.04,1867.08,-,-1.35%
24-Aug-15,1893.21,1965.15,1965.15,1867.01,-,-3.94%
21-Aug-15,1970.89,2034.08,2034.08,1970.89,-,-3.19%
20-Aug-15,2035.73,2076.61,2076.61,2035.73,-,-2.11%
19-Aug-15,2079.61,2095.69,2096.17,2070.53,-,-0.83%
18-Aug-15,2096.92,2101.99,2103.47,2094.14,-,-0.26%
17-Aug-15,2102.44,2089.7,2102.87,2079.3,-,0.52%
14-Aug-15,2091.54,2083.15,2092.45,2080.61,-,0.39%
13-Aug-15,2083.39,2086.19,2092.93,2078.26,-,-0.13%
12-Aug-15,2086.05,2081.1,2089.06,2052.09,-,0.10%
11-Aug-15,2084.07,2102.66,2102.66,2076.49,-,-0.96%
10-Aug-15,2104.18,2080.98,2105.35,2080.98,-,1.28%
7-Aug-15,2077.57,2082.61,2082.61,2067.91,-,-0.29%
6-Aug-15,2083.56,2100.75,2103.32,2075.53,-,-0.78%
5-Aug-15,2099.84,2095.27,2112.66,2095.27,-,0.31%
4-Aug-15,2093.32,2097.68,2102.51,2088.6,-,-0.22%
3-Aug-15,2098.04,2104.49,2105.7,2087.31,-,-0.28%
31-Jul-15,2103.84,2111.6,2114.24,2102.07,-,-0.23%
30-Jul-15,2108.63,2106.78,2110.48,2094.97,-,0.00%
29-Jul-15,2108.57,2094.7,2110.6,2094.08,-,0.73%
28-Jul-15,2093.25,2070.75,2095.6,2069.09,-,1.24%
27-Jul-15,2067.64,2078.19,2078.19,2063.52,-,-0.58%
24-Jul-15,2079.65,2102.24,2106.01,2077.09,-,-1.07%
23-Jul-15,2102.15,2114.16,2116.87,2098.63,-,-0.57%
22-Jul-15,2114.15,2118.21,2118.51,2110,-,-0.24%
21-Jul-15,2119.21,2127.55,2128.49,2115.4,-,-0.43%
20-Jul-15,2128.28,2126.85,2132.82,2123.65,-,0.08%
17-Jul-15,2126.64,2126.8,2128.91,2119.88,-,0.11%
16-Jul-15,2124.29,2110.55,2124.42,2110.55,-,0.80%
15-Jul-15,2107.4,2109.01,2114.14,2102.49,-,-0.07%
14-Jul-15,2108.95,2099.72,2111.98,2098.18,-,0.45%
13-Jul-15,2099.6,2080.03,2100.67,2080.03,-,1.11%
10-Jul-15,2076.62,2052.74,2081.31,2052.74,-,1.23%
9-Jul-15,2051.31,2049.73,2074.28,2049.73,-,0.23%
8-Jul-15,2046.68,2077.66,2077.66,2044.66,-,-1.67%
7-Jul-15,2081.34,2069.52,2083.74,2044.02,-,0.61%
6-Jul-15,2068.76,2073.95,2078.61,2058.4,-,-0.39%
2-Jul-15,2076.78,2078.03,2085.06,2071.02,-,-0.03%
1-Jul-15,2077.42,2067,2082.78,2067,-,0.69%
30-Jun-15,2063.11,2061.19,2074.28,2056.32,-,0.27%
29-Jun-15,2057.64,2098.63,2098.63,2056.64,-,-2.09%
26-Jun-15,2101.49,2102.62,2108.92,2095.38,-,-0.04%
25-Jun-15,2102.31,2109.96,2116.04,2101.78,-,-0.30%
24-Jun-15,2108.58,2123.65,2125.1,2108.58,-,-0.74%
23-Jun-15,2124.2,2123.16,2128.03,2119.89,-,0.06%
22-Jun-15,2122.85,2112.5,2129.87,2112.5,-,0.61%
19-Jun-15,2109.99,2121.06,2121.64,2109.45,-,-0.53%
18-Jun-15,2121.24,2101.58,2126.65,2101.58,-,0.99%
17-Jun-15,2100.44,2097.4,2106.79,2088.86,-,0.20%
16-Jun-15,2096.29,2084.26,2097.4,2082.1,-,0.57%
15-Jun-15,2084.43,2091.34,2091.34,2072.49,-,-0.46%
12-Jun-15,2094.11,2107.43,2107.43,2091.33,-,-0.70%
11-Jun-15,2108.86,2106.24,2115.02,2106.24,-,0.17%
10-Jun-15,2105.2,2081.12,2108.5,2081.12,-,1.20%
9-Jun-15,2080.15,2079.07,2085.62,2072.14,-,0.04%
8-Jun-15,2079.28,2092.34,2093.01,2079.11,-,-0.65%
5-Jun-15,2092.83,2095.09,2100.99,2085.67,-,-0.14%
4-Jun-15,2095.84,2112.35,2112.89,2093.23,-,-0.86%
3-Jun-15,2114.07,2110.64,2121.92,2109.61,-,0.21%
2-Jun-15,2109.6,2110.41,2117.59,2099.14,-,-0.10%
1-Jun-15,2111.73,2108.64,2119.15,2102.54,-,0.21%
29-May-15,2107.39,2120.66,2120.66,2104.89,-,-0.63%
28-May-15,2120.79,2122.27,2122.27,2112.86,-,-0.13%
27-May-15,2123.48,2105.13,2126.22,2105.13,-,0.92%
26-May-15,2104.2,2125.34,2125.34,2099.18,-,-1.03%
22-May-15,2126.06,2130.36,2132.15,2126.06,-,-0.22%
21-May-15,2130.82,2125.55,2134.28,2122.95,-,0.23%
20-May-15,2125.85,2127.79,2134.72,2122.59,-,-0.09%
19-May-15,2127.83,2129.45,2133.02,2124.5,-,-0.06%
18-May-15,2129.2,2121.3,2131.78,2120.01,-,0.30%
15-May-15,2122.73,2122.07,2123.89,2116.79,-,0.08%
14-May-15,2121.1,2100.43,2121.45,2100.43,-,1.08%
13-May-15,2098.48,2099.62,2110.19,2096.04,-,-0.03%
12-May-15,2099.12,2102.87,2105.06,2085.57,-,-0.29%
11-May-15,2105.33,2115.56,2117.69,2104.58,-,-0.51%
8-May-15,2116.1,2092.13,2117.66,2092.13,-,1.35%
7-May-15,2088,2079.96,2092.9,2074.99,-,0.38%
6-May-15,2080.15,2091.26,2098.42,2067.93,-,-0.45%
5-May-15,2089.46,2112.63,2115.24,2088.46,-,-1.18%
4-May-15,2114.49,2110.23,2120.95,2110.23,-,0.29%
1-May-15,2108.29,2087.38,2108.41,2087.38,-,1.09%
30-Apr-15,2085.51,2105.52,2105.52,2077.59,-,-1.01%
29-Apr-15,2106.85,2112.49,2113.65,2097.41,-,-0.37%
28-Apr-15,2114.76,2108.35,2116.09,2094.89,-,0.28%
27-Apr-15,2108.92,2119.29,2125.92,2107.04,-,-0.41%
24-Apr-15,2117.69,2112.8,2120.92,2112.8,-,0.23%
23-Apr-15,2112.93,2107.21,2120.49,2103.19,-,0.24%
22-Apr-15,2107.96,2098.27,2109.98,2091.05,-,0.51%
21-Apr-15,2097.29,2102.82,2109.64,2094.38,-,-0.15%
20-Apr-15,2100.4,2084.11,2103.94,2084.11,-,0.92%
17-Apr-15,2081.18,2102.58,2102.58,2072.37,-,-1.13%
16-Apr-15,2104.99,2105.96,2111.3,2100.02,-,-0.08%
15-Apr-15,2106.63,2097.82,2111.91,2097.82,-,0.51%
14-Apr-15,2095.84,2092.28,2098.62,2083.24,-,0.16%
13-Apr-15,2092.43,2102.03,2107.65,2092.33,-,-0.46%
10-Apr-15,2102.06,2091.51,2102.61,2091.51,-,0.52%
9-Apr-15,2091.18,2081.29,2093.31,2074.29,-,0.45%
8-Apr-15,2081.9,2076.94,2086.69,2073.3,-,0.27%
7-Apr-15,2076.33,2080.79,2089.81,2076.1,-,-0.21%
6-Apr-15,2080.62,2064.87,2086.99,2056.52,-,0.66%
2-Apr-15,2066.96,2060.03,2072.17,2057.32,-,0.35%
1-Apr-15,2059.69,2067.63,2067.63,2048.38,-,-0.40%
31-Mar-15,2067.89,2084.05,2084.05,2067.04,-,-0.88%
30-Mar-15,2086.24,2064.11,2088.97,2064.11,-,1.22%
27-Mar-15,2061.02,2055.78,2062.83,2052.96,-,0.24%
26-Mar-15,2056.15,2059.94,2067.15,2045.5,-,-0.24%
25-Mar-15,2061.05,2093.1,2097.43,2061.05,-,-1.46%
24-Mar-15,2091.5,2103.94,2107.63,2091.5,-,-0.61%
23-Mar-15,2104.42,2107.99,2114.86,2104.42,-,-0.17%
20-Mar-15,2108.1,2090.32,2113.92,2090.32,-,0.90%
19-Mar-15,2089.27,2098.69,2098.69,2085.56,-,-0.49%
18-Mar-15,2099.5,2072.84,2106.85,2061.23,-,1.22%
17-Mar-15,2074.28,2080.59,2080.59,2065.08,-,-0.33%
16-Mar-15,2081.19,2055.35,2081.41,2055.35,-,1.35%
13-Mar-15,2053.4,2064.56,2064.56,2041.17,-,-0.61%
12-Mar-15,2065.95,2041.1,2066.41,2041.1,-,1.26%
11-Mar-15,2040.24,2044.69,2050.08,2039.69,-,-0.19%
10-Mar-15,2044.16,2076.14,2076.14,2044.16,-,-1.70%
9-Mar-15,2079.43,2072.25,2083.49,2072.21,-,0.39%
6-Mar-15,2071.26,2100.91,2100.91,2067.27,-,-1.42%
5-Mar-15,2101.04,2098.54,2104.25,2095.22,-,0.12%
4-Mar-15,2098.53,2107.72,2107.72,2087.62,-,-0.44%
3-Mar-15,2107.78,2115.76,2115.76,2098.26,-,-0.45%
2-Mar-15,2117.39,2105.23,2117.52,2104.5,-,0.61%
27-Feb-15,2104.5,2110.88,2112.74,2103.75,-,-0.30%
26-Feb-15,2110.74,2113.91,2113.91,2103.76,-,-0.15%
25-Feb-15,2113.86,2115.3,2119.59,2109.89,-,-0.08%
24-Feb-15,2115.48,2109.1,2117.94,2105.87,-,0.28%
23-Feb-15,2109.66,2109.83,2110.05,2103,-,-0.03%
20-Feb-15,2110.3,2097.65,2110.61,2085.44,-,0.61%
19-Feb-15,2097.45,2099.25,2102.13,2090.79,-,-0.11%
18-Feb-15,2099.68,2099.16,2100.23,2092.15,-,-0.03%
17-Feb-15,2100.34,2096.47,2101.3,2089.8,-,0.16%
13-Feb-15,2096.99,2088.78,2097.03,2086.7,-,0.41%
12-Feb-15,2088.48,2069.98,2088.53,2069.98,-,0.96%
11-Feb-15,2068.53,2068.55,2073.48,2057.99,-,0.00%
10-Feb-15,2068.59,2049.38,2070.86,2048.62,-,1.07%
9-Feb-15,2046.74,2053.47,2056.16,2041.88,-,-0.42%
6-Feb-15,2055.47,2062.28,2072.4,2049.97,-,-0.34%
5-Feb-15,2062.52,2043.45,2063.55,2043.45,-,1.03%
4-Feb-15,2041.51,2048.86,2054.74,2036.72,-,-0.42%
3-Feb-15,2050.03,2022.71,2050.3,2022.71,-,1.44%
2-Feb-15,2020.85,1996.67,2021.66,1980.9,-,1.30%
30-Jan-15,1994.99,2019.35,2023.32,1993.38,-,-1.30%
29-Jan-15,2021.25,2002.45,2024.64,1989.18,-,0.95%
28-Jan-15,2002.16,2032.34,2042.49,2001.49,-,-1.35%
27-Jan-15,2029.55,2047.86,2047.86,2019.91,-,-1.34%
26-Jan-15,2057.09,2050.42,2057.62,2040.97,-,0.26%
23-Jan-15,2051.82,2062.98,2062.98,2050.54,-,-0.55%
22-Jan-15,2063.15,2034.3,2064.62,2026.38,-,1.53%
21-Jan-15,2032.12,2020.19,2038.29,2012.04,-,0.47%
20-Jan-15,2022.55,2020.76,2028.94,2004.49,-,0.15%
16-Jan-15,2019.42,1992.25,2020.46,1988.12,-,1.34%
15-Jan-15,1992.67,2013.75,2021.35,1991.47,-,-0.92%
